PATIENT CELL GENE VALUE
MSK67 Cell_5938 PTPN11 0
MSK67 Cell_5939 PTPN11 1
MSK67 Cell_5940 PTPN11 1
MSK67 Cell_5941 PTPN11 0
MSK67 Cell_5942 PTPN11 0
MSK67 Cell_5943 PTPN11 1
MSK67 Cell_5944 PTPN11 0
MSK67 Cell_5945 PTPN11 0
MSK67 Cell_5946 PTPN11 0
MSK67 Cell_5947 PTPN11 0
MSK67 Cell_5948 PTPN11 0
MSK67 Cell_5949 PTPN11 0
MSK67 Cell_5950 PTPN11 0
MSK67 Cell_5951 PTPN11 0
MSK67 Cell_5952 PTPN11 0
MSK67 Cell_5953 PTPN11 0
MSK67 Cell_5954 PTPN11 0
MSK67 Cell_5955 PTPN11 0
MSK67 Cell_5956 PTPN11 0
MSK67 Cell_5957 PTPN11 0
MSK67 Cell_5958 PTPN11 0
MSK67 Cell_5959 PTPN11 0
MSK67 Cell_5960 PTPN11 0
MSK67 Cell_5961 PTPN11 0
MSK67 Cell_5962 PTPN11 1
MSK67 Cell_5963 PTPN11 0
MSK67 Cell_5964 PTPN11 0
MSK67 Cell_5965 PTPN11 0
MSK67 Cell_5966 PTPN11 0
MSK67 Cell_5967 PTPN11 0
MSK67 Cell_5968 PTPN11 0
MSK67 Cell_5969 PTPN11 0
MSK67 Cell_5970 PTPN11 0
MSK67 Cell_5971 PTPN11 0
MSK67 Cell_5972 PTPN11 0
MSK67 Cell_5973 PTPN11 0
MSK67 Cell_5974 PTPN11 0
MSK67 Cell_5975 PTPN11 0
MSK67 Cell_5976 PTPN11 1
MSK67 Cell_5977 PTPN11 0
MSK67 Cell_5978 PTPN11 0
MSK67 Cell_5979 PTPN11 0
MSK67 Cell_5980 PTPN11 0
MSK67 Cell_5981 PTPN11 0
MSK67 Cell_5982 PTPN11 0
MSK67 Cell_5983 PTPN11 0
MSK67 Cell_5984 PTPN11 0
MSK67 Cell_5985 PTPN11 0
MSK67 Cell_5986 PTPN11 0
MSK67 Cell_5987 PTPN11 0
MSK67 Cell_5988 PTPN11 0
MSK67 Cell_5989 PTPN11 0
MSK67 Cell_5990 PTPN11 0
MSK67 Cell_5991 PTPN11 0
MSK67 Cell_5992 PTPN11 0
MSK67 Cell_5993 PTPN11 0
MSK67 Cell_5994 PTPN11 0
MSK67 Cell_5995 PTPN11 0
MSK67 Cell_5996 PTPN11 0
MSK67 Cell_5997 PTPN11 0
MSK67 Cell_5998 PTPN11 0
MSK67 Cell_5999 PTPN11 0
MSK67 Cell_6000 PTPN11 0
MSK67 Cell_6001 PTPN11 0
MSK67 Cell_6002 PTPN11 0
MSK67 Cell_6003 PTPN11 0
MSK67 Cell_6004 PTPN11 0
MSK67 Cell_6005 PTPN11 0
MSK67 Cell_6006 PTPN11 0
MSK67 Cell_6007 PTPN11 0
MSK67 Cell_6008 PTPN11 0
MSK67 Cell_6009 PTPN11 0
MSK67 Cell_6010 PTPN11 0
MSK67 Cell_6011 PTPN11 0
MSK67 Cell_6012 PTPN11 0
MSK67 Cell_6013 PTPN11 0
MSK67 Cell_6014 PTPN11 0
MSK67 Cell_6015 PTPN11 0
MSK67 Cell_6016 PTPN11 0
MSK67 Cell_6017 PTPN11 0
MSK67 Cell_6018 PTPN11 0
MSK67 Cell_6019 PTPN11 0
MSK67 Cell_6020 PTPN11 0
MSK67 Cell_6021 PTPN11 0
MSK67 Cell_6022 PTPN11 0
MSK67 Cell_6023 PTPN11 0
MSK67 Cell_6024 PTPN11 0
MSK67 Cell_6025 PTPN11 0
MSK67 Cell_6026 PTPN11 0
MSK67 Cell_6027 PTPN11 0
MSK67 Cell_6028 PTPN11 0
MSK67 Cell_6029 PTPN11 1
MSK67 Cell_6030 PTPN11 0
MSK67 Cell_6031 PTPN11 1
MSK67 Cell_6032 PTPN11 0
MSK67 Cell_6033 PTPN11 0
MSK67 Cell_6034 PTPN11 0
MSK67 Cell_6035 PTPN11 0
MSK67 Cell_6036 PTPN11 0
MSK67 Cell_6037 PTPN11 0
MSK67 Cell_6038 PTPN11 0
MSK67 Cell_6039 PTPN11 0
MSK67 Cell_6040 PTPN11 0
MSK67 Cell_6041 PTPN11 0
MSK67 Cell_6042 PTPN11 0
MSK67 Cell_6043 PTPN11 0
MSK67 Cell_6044 PTPN11 0
MSK67 Cell_6045 PTPN11 0
MSK67 Cell_6046 PTPN11 0
MSK67 Cell_6047 PTPN11 0
MSK67 Cell_6048 PTPN11 0
MSK67 Cell_6049 PTPN11 0
MSK67 Cell_6050 PTPN11 0
MSK67 Cell_6051 PTPN11 0
MSK67 Cell_6052 PTPN11 0
MSK67 Cell_6053 PTPN11 0
MSK67 Cell_6054 PTPN11 0
MSK67 Cell_6055 PTPN11 0
MSK67 Cell_6056 PTPN11 0
MSK67 Cell_6057 PTPN11 0
MSK67 Cell_6058 PTPN11 0
MSK67 Cell_6059 PTPN11 0
MSK67 Cell_6060 PTPN11 0
MSK67 Cell_6061 PTPN11 0
MSK67 Cell_6062 PTPN11 0
MSK67 Cell_6063 PTPN11 0
MSK67 Cell_6064 PTPN11 0
MSK67 Cell_6065 PTPN11 0
MSK67 Cell_6066 PTPN11 0
MSK67 Cell_6067 PTPN11 0
MSK67 Cell_6068 PTPN11 0
MSK67 Cell_6069 PTPN11 0
MSK67 Cell_6070 PTPN11 0
MSK67 Cell_6071 PTPN11 0
MSK67 Cell_6072 PTPN11 0
MSK67 Cell_6073 PTPN11 0
MSK67 Cell_6074 PTPN11 0
MSK67 Cell_6075 PTPN11 0
MSK67 Cell_6076 PTPN11 0
MSK67 Cell_6077 PTPN11 0
MSK67 Cell_6078 PTPN11 0
MSK67 Cell_6079 PTPN11 0
MSK67 Cell_6080 PTPN11 0
MSK67 Cell_6081 PTPN11 0
MSK67 Cell_6082 PTPN11 1
MSK67 Cell_6083 PTPN11 0
MSK67 Cell_6084 PTPN11 0
MSK67 Cell_6085 PTPN11 0
MSK67 Cell_6086 PTPN11 0
MSK67 Cell_6087 PTPN11 0
MSK67 Cell_6088 PTPN11 0
MSK67 Cell_6089 PTPN11 0
MSK67 Cell_6090 PTPN11 0
MSK67 Cell_6091 PTPN11 0
MSK67 Cell_6092 PTPN11 1
MSK67 Cell_6093 PTPN11 0
MSK67 Cell_6094 PTPN11 0
MSK67 Cell_6095 PTPN11 0
MSK67 Cell_6096 PTPN11 0
MSK67 Cell_6097 PTPN11 0
MSK67 Cell_6098 PTPN11 0
MSK67 Cell_6099 PTPN11 0
MSK67 Cell_6100 PTPN11 0
MSK67 Cell_6101 PTPN11 0
MSK67 Cell_6102 PTPN11 1
MSK67 Cell_6103 PTPN11 0
MSK67 Cell_6104 PTPN11 0
MSK67 Cell_6105 PTPN11 0
MSK67 Cell_6106 PTPN11 0
MSK67 Cell_6107 PTPN11 0
MSK67 Cell_6108 PTPN11 0
MSK67 Cell_6109 PTPN11 0
MSK67 Cell_6110 PTPN11 0
MSK67 Cell_6111 PTPN11 0
MSK67 Cell_6112 PTPN11 0
MSK67 Cell_6113 PTPN11 0
MSK67 Cell_6114 PTPN11 0
MSK67 Cell_6115 PTPN11 0
MSK67 Cell_6116 PTPN11 0
MSK67 Cell_6117 PTPN11 0
MSK67 Cell_6118 PTPN11 0
MSK67 Cell_6119 PTPN11 0
MSK67 Cell_6120 PTPN11 0
MSK67 Cell_6121 PTPN11 0
MSK67 Cell_6122 PTPN11 0
MSK67 Cell_6123 PTPN11 0
MSK67 Cell_6124 PTPN11 0
MSK67 Cell_6125 PTPN11 0
MSK67 Cell_6126 PTPN11 0
MSK67 Cell_6127 PTPN11 0
MSK67 Cell_6128 PTPN11 1
MSK67 Cell_6129 PTPN11 0
MSK67 Cell_6130 PTPN11 0
MSK67 Cell_6131 PTPN11 0
MSK67 Cell_6132 PTPN11 0
MSK67 Cell_6133 PTPN11 0
MSK67 Cell_6134 PTPN11 0
MSK67 Cell_6135 PTPN11 0
MSK67 Cell_6136 PTPN11 0
MSK67 Cell_6137 PTPN11 0
MSK67 Cell_6138 PTPN11 0
MSK67 Cell_6139 PTPN11 0
MSK67 Cell_6140 PTPN11 0
MSK67 Cell_6141 PTPN11 0
MSK67 Cell_6142 PTPN11 0
MSK67 Cell_6143 PTPN11 0
MSK67 Cell_6144 PTPN11 0
MSK67 Cell_6145 PTPN11 0
MSK67 Cell_6146 PTPN11 0
MSK67 Cell_6147 PTPN11 0
MSK67 Cell_6148 PTPN11 0
MSK67 Cell_6149 PTPN11 0
MSK67 Cell_6150 PTPN11 0
MSK67 Cell_6151 PTPN11 0
MSK67 Cell_6152 PTPN11 0
MSK67 Cell_6153 PTPN11 0
MSK67 Cell_6154 PTPN11 0
MSK67 Cell_6155 PTPN11 0
MSK67 Cell_6156 PTPN11 0
MSK67 Cell_6157 PTPN11 0
MSK67 Cell_6158 PTPN11 0
MSK67 Cell_6159 PTPN11 0
MSK67 Cell_6160 PTPN11 0
MSK67 Cell_6161 PTPN11 0
MSK67 Cell_6162 PTPN11 0
MSK67 Cell_6163 PTPN11 0
MSK67 Cell_6164 PTPN11 0
MSK67 Cell_6165 PTPN11 0
MSK67 Cell_6166 PTPN11 0
MSK67 Cell_6167 PTPN11 0
MSK67 Cell_6168 PTPN11 0
MSK67 Cell_6169 PTPN11 0
MSK67 Cell_6170 PTPN11 0
MSK67 Cell_6171 PTPN11 0
MSK67 Cell_6172 PTPN11 0
MSK67 Cell_6173 PTPN11 0
MSK67 Cell_6174 PTPN11 0
MSK67 Cell_6175 PTPN11 0
MSK67 Cell_6176 PTPN11 0
MSK67 Cell_6177 PTPN11 0
MSK67 Cell_6178 PTPN11 0
MSK67 Cell_6179 PTPN11 0
MSK67 Cell_6180 PTPN11 0
MSK67 Cell_6181 PTPN11 0
MSK67 Cell_6182 PTPN11 0
MSK67 Cell_6183 PTPN11 0
MSK67 Cell_6184 PTPN11 0
MSK67 Cell_6185 PTPN11 1
MSK67 Cell_6186 PTPN11 0
MSK67 Cell_6187 PTPN11 0
MSK67 Cell_6188 PTPN11 0
MSK67 Cell_6189 PTPN11 0
MSK67 Cell_6190 PTPN11 0
MSK67 Cell_6191 PTPN11 1
MSK67 Cell_6192 PTPN11 0
MSK67 Cell_6193 PTPN11 0
MSK67 Cell_6194 PTPN11 0
MSK67 Cell_6195 PTPN11 0
MSK67 Cell_6196 PTPN11 0
MSK67 Cell_6197 PTPN11 0
MSK67 Cell_6198 PTPN11 0
MSK67 Cell_6199 PTPN11 0
MSK67 Cell_6200 PTPN11 0
MSK67 Cell_6201 PTPN11 0
MSK67 Cell_6202 PTPN11 0
MSK67 Cell_6203 PTPN11 0
MSK67 Cell_6204 PTPN11 0
MSK67 Cell_6205 PTPN11 0
MSK67 Cell_6206 PTPN11 0
MSK67 Cell_6207 PTPN11 0
MSK67 Cell_6208 PTPN11 0
MSK67 Cell_6209 PTPN11 0
MSK67 Cell_6210 PTPN11 0
MSK67 Cell_6211 PTPN11 0
MSK67 Cell_6212 PTPN11 0
MSK67 Cell_6213 PTPN11 0
MSK67 Cell_6214 PTPN11 0
MSK67 Cell_6215 PTPN11 0
MSK67 Cell_6216 PTPN11 0
MSK67 Cell_6217 PTPN11 0
MSK67 Cell_6218 PTPN11 0
MSK67 Cell_6219 PTPN11 0
MSK67 Cell_6220 PTPN11 0
MSK67 Cell_6221 PTPN11 0
MSK67 Cell_6222 PTPN11 0
MSK67 Cell_6223 PTPN11 0
MSK67 Cell_6224 PTPN11 0
MSK67 Cell_6225 PTPN11 0
MSK67 Cell_6226 PTPN11 0
MSK67 Cell_6227 PTPN11 0
MSK67 Cell_6228 PTPN11 0
MSK67 Cell_6229 PTPN11 0
MSK67 Cell_6230 PTPN11 0
MSK67 Cell_6231 PTPN11 0
MSK67 Cell_6232 PTPN11 1
MSK67 Cell_6233 PTPN11 0
MSK67 Cell_6234 PTPN11 0
MSK67 Cell_6235 PTPN11 0
MSK67 Cell_6236 PTPN11 0
MSK67 Cell_6237 PTPN11 0
MSK67 Cell_6238 PTPN11 0
MSK67 Cell_6239 PTPN11 0
MSK67 Cell_6240 PTPN11 0
MSK67 Cell_6241 PTPN11 0
MSK67 Cell_6242 PTPN11 0
MSK67 Cell_6243 PTPN11 0
MSK67 Cell_6244 PTPN11 0
MSK67 Cell_6245 PTPN11 0
MSK67 Cell_6246 PTPN11 0
MSK67 Cell_6247 PTPN11 0
MSK67 Cell_6248 PTPN11 0
MSK67 Cell_6249 PTPN11 0
MSK67 Cell_6250 PTPN11 0
MSK67 Cell_6251 PTPN11 0
MSK67 Cell_6252 PTPN11 0
MSK67 Cell_6253 PTPN11 0
MSK67 Cell_6254 PTPN11 0
MSK67 Cell_6255 PTPN11 0
MSK67 Cell_6256 PTPN11 0
MSK67 Cell_6257 PTPN11 0
MSK67 Cell_6258 PTPN11 0
MSK67 Cell_6259 PTPN11 0
MSK67 Cell_6260 PTPN11 0
MSK67 Cell_6261 PTPN11 0
MSK67 Cell_6262 PTPN11 0
MSK67 Cell_6263 PTPN11 0
MSK67 Cell_6264 PTPN11 0
MSK67 Cell_6265 PTPN11 0
MSK67 Cell_6266 PTPN11 0
MSK67 Cell_6267 PTPN11 0
MSK67 Cell_6268 PTPN11 0
MSK67 Cell_6269 PTPN11 0
MSK67 Cell_6270 PTPN11 0
MSK67 Cell_6271 PTPN11 0
MSK67 Cell_6272 PTPN11 0
MSK67 Cell_6273 PTPN11 0
MSK67 Cell_6274 PTPN11 0
MSK67 Cell_6275 PTPN11 0
MSK67 Cell_6276 PTPN11 0
MSK67 Cell_6277 PTPN11 1
MSK67 Cell_6278 PTPN11 0
MSK67 Cell_6279 PTPN11 0
MSK67 Cell_6280 PTPN11 0
MSK67 Cell_6281 PTPN11 0
MSK67 Cell_6282 PTPN11 0
MSK67 Cell_6283 PTPN11 0
MSK67 Cell_6284 PTPN11 0
MSK67 Cell_6285 PTPN11 0
MSK67 Cell_6286 PTPN11 0
MSK67 Cell_6287 PTPN11 0
MSK67 Cell_6288 PTPN11 0
MSK67 Cell_6289 PTPN11 0
MSK67 Cell_6290 PTPN11 0
MSK67 Cell_6291 PTPN11 0
MSK67 Cell_6292 PTPN11 0
MSK67 Cell_6293 PTPN11 0
MSK67 Cell_6294 PTPN11 0
MSK67 Cell_6295 PTPN11 0
MSK67 Cell_6296 PTPN11 0
MSK67 Cell_6297 PTPN11 0
MSK67 Cell_6298 PTPN11 0
MSK67 Cell_6299 PTPN11 0
MSK67 Cell_6300 PTPN11 0
MSK67 Cell_6301 PTPN11 0
MSK67 Cell_6302 PTPN11 0
MSK67 Cell_6303 PTPN11 0
MSK67 Cell_6304 PTPN11 0
MSK67 Cell_6305 PTPN11 0
MSK67 Cell_6306 PTPN11 0
MSK67 Cell_6307 PTPN11 0
MSK67 Cell_6308 PTPN11 0
MSK67 Cell_6309 PTPN11 1
MSK67 Cell_6310 PTPN11 0
MSK67 Cell_6311 PTPN11 0
MSK67 Cell_6312 PTPN11 0
MSK67 Cell_6313 PTPN11 0
MSK67 Cell_6314 PTPN11 0
MSK67 Cell_6315 PTPN11 0
MSK67 Cell_6316 PTPN11 0
MSK67 Cell_6317 PTPN11 0
MSK67 Cell_6318 PTPN11 0
MSK67 Cell_6319 PTPN11 0
MSK67 Cell_6320 PTPN11 0
MSK67 Cell_6321 PTPN11 0
MSK67 Cell_6322 PTPN11 0
MSK67 Cell_6323 PTPN11 0
MSK67 Cell_6324 PTPN11 0
MSK67 Cell_6325 PTPN11 0
MSK67 Cell_6326 PTPN11 0
MSK67 Cell_6327 PTPN11 0
MSK67 Cell_6328 PTPN11 0
MSK67 Cell_6329 PTPN11 0
MSK67 Cell_6330 PTPN11 0
MSK67 Cell_6331 PTPN11 0
MSK67 Cell_6332 PTPN11 0
MSK67 Cell_6333 PTPN11 0
MSK67 Cell_6334 PTPN11 0
MSK67 Cell_6335 PTPN11 0
MSK67 Cell_6336 PTPN11 0
MSK67 Cell_6337 PTPN11 0
MSK67 Cell_6338 PTPN11 0
MSK67 Cell_6339 PTPN11 0
MSK67 Cell_6340 PTPN11 0
MSK67 Cell_6341 PTPN11 0
MSK67 Cell_6342 PTPN11 0
MSK67 Cell_6343 PTPN11 0
MSK67 Cell_6344 PTPN11 0
MSK67 Cell_6345 PTPN11 0
MSK67 Cell_6346 PTPN11 0
MSK67 Cell_6347 PTPN11 0
MSK67 Cell_6348 PTPN11 1
MSK67 Cell_6349 PTPN11 0
MSK67 Cell_6350 PTPN11 0
MSK67 Cell_6351 PTPN11 0
MSK67 Cell_6352 PTPN11 0
MSK67 Cell_6353 PTPN11 0
MSK67 Cell_6354 PTPN11 0
MSK67 Cell_6355 PTPN11 0
MSK67 Cell_6356 PTPN11 0
MSK67 Cell_6357 PTPN11 0
MSK67 Cell_6358 PTPN11 0
MSK67 Cell_6359 PTPN11 0
MSK67 Cell_6360 PTPN11 0
MSK67 Cell_6361 PTPN11 0
MSK67 Cell_6362 PTPN11 0
MSK67 Cell_6363 PTPN11 1
MSK67 Cell_6364 PTPN11 0
MSK67 Cell_6365 PTPN11 0
MSK67 Cell_6366 PTPN11 0
MSK67 Cell_6367 PTPN11 0
MSK67 Cell_6368 PTPN11 0
MSK67 Cell_6369 PTPN11 0
MSK67 Cell_6370 PTPN11 0
MSK67 Cell_6371 PTPN11 0
MSK67 Cell_6372 PTPN11 0
MSK67 Cell_6373 PTPN11 0
MSK67 Cell_6374 PTPN11 0
MSK67 Cell_6375 PTPN11 0
MSK67 Cell_6376 PTPN11 0
MSK67 Cell_6377 PTPN11 0
MSK67 Cell_6378 PTPN11 0
MSK67 Cell_6379 PTPN11 0
MSK67 Cell_6380 PTPN11 0
MSK67 Cell_6381 PTPN11 0
MSK67 Cell_6382 PTPN11 0
MSK67 Cell_6383 PTPN11 0
MSK67 Cell_6384 PTPN11 1
MSK67 Cell_6385 PTPN11 0
MSK67 Cell_6386 PTPN11 0
MSK67 Cell_6387 PTPN11 0
MSK67 Cell_6388 PTPN11 0
MSK67 Cell_6389 PTPN11 0
MSK67 Cell_6390 PTPN11 0
MSK67 Cell_6391 PTPN11 0
MSK67 Cell_6392 PTPN11 0
MSK67 Cell_6393 PTPN11 0
MSK67 Cell_6394 PTPN11 0
MSK67 Cell_6395 PTPN11 0
MSK67 Cell_6396 PTPN11 0
MSK67 Cell_6397 PTPN11 0
MSK67 Cell_6398 PTPN11 0
MSK67 Cell_6399 PTPN11 0
MSK67 Cell_6400 PTPN11 0
MSK67 Cell_6401 PTPN11 0
MSK67 Cell_6402 PTPN11 0
MSK67 Cell_6403 PTPN11 0
MSK67 Cell_6404 PTPN11 0
MSK67 Cell_6405 PTPN11 0
MSK67 Cell_6406 PTPN11 0
MSK67 Cell_6407 PTPN11 0
MSK67 Cell_6408 PTPN11 0
MSK67 Cell_6409 PTPN11 0
MSK67 Cell_6410 PTPN11 0
MSK67 Cell_6411 PTPN11 0
MSK67 Cell_6412 PTPN11 0
MSK67 Cell_6413 PTPN11 0
MSK67 Cell_6414 PTPN11 0
MSK67 Cell_6415 PTPN11 1
MSK67 Cell_6416 PTPN11 0
MSK67 Cell_6417 PTPN11 0
MSK67 Cell_6418 PTPN11 0
MSK67 Cell_6419 PTPN11 0
MSK67 Cell_6420 PTPN11 0
MSK67 Cell_6421 PTPN11 0
MSK67 Cell_6422 PTPN11 0
MSK67 Cell_6423 PTPN11 0
MSK67 Cell_6424 PTPN11 0
MSK67 Cell_6425 PTPN11 0
MSK67 Cell_6426 PTPN11 0
MSK67 Cell_6427 PTPN11 0
MSK67 Cell_6428 PTPN11 0
MSK67 Cell_6429 PTPN11 0
MSK67 Cell_6430 PTPN11 0
MSK67 Cell_6431 PTPN11 0
MSK67 Cell_6432 PTPN11 0
MSK67 Cell_6433 PTPN11 0
MSK67 Cell_6434 PTPN11 0
MSK67 Cell_6435 PTPN11 0
MSK67 Cell_6436 PTPN11 0
MSK67 Cell_6437 PTPN11 0
MSK67 Cell_6438 PTPN11 0
MSK67 Cell_6439 PTPN11 0
MSK67 Cell_6440 PTPN11 0
MSK67 Cell_6441 PTPN11 0
MSK67 Cell_6442 PTPN11 0
MSK67 Cell_6443 PTPN11 0
MSK67 Cell_6444 PTPN11 1
MSK67 Cell_6445 PTPN11 0
MSK67 Cell_6446 PTPN11 0
MSK67 Cell_6447 PTPN11 0
MSK67 Cell_6448 PTPN11 0
MSK67 Cell_6449 PTPN11 1
MSK67 Cell_6450 PTPN11 0
MSK67 Cell_6451 PTPN11 0
MSK67 Cell_6452 PTPN11 0
MSK67 Cell_6453 PTPN11 0
MSK67 Cell_6454 PTPN11 0
MSK67 Cell_6455 PTPN11 0
MSK67 Cell_6456 PTPN11 0
MSK67 Cell_6457 PTPN11 0
MSK67 Cell_6458 PTPN11 0
MSK67 Cell_6459 PTPN11 0
MSK67 Cell_6460 PTPN11 0
MSK67 Cell_6461 PTPN11 0
MSK67 Cell_6462 PTPN11 0
MSK67 Cell_6463 PTPN11 0
MSK67 Cell_6464 PTPN11 0
MSK67 Cell_6465 PTPN11 0
MSK67 Cell_6466 PTPN11 0
MSK67 Cell_6467 PTPN11 0
MSK67 Cell_6468 PTPN11 0
MSK67 Cell_6469 PTPN11 0
MSK67 Cell_6470 PTPN11 0
MSK67 Cell_6471 PTPN11 0
MSK67 Cell_6472 PTPN11 0
MSK67 Cell_6473 PTPN11 0
MSK67 Cell_6474 PTPN11 0
MSK67 Cell_6475 PTPN11 0
MSK67 Cell_6476 PTPN11 0
MSK67 Cell_6477 PTPN11 0
MSK67 Cell_6478 PTPN11 0
MSK67 Cell_6479 PTPN11 0
MSK67 Cell_6480 PTPN11 0
MSK67 Cell_6481 PTPN11 0
MSK67 Cell_6482 PTPN11 0
MSK67 Cell_6483 PTPN11 0
MSK67 Cell_6484 PTPN11 0
MSK67 Cell_6485 PTPN11 0
MSK67 Cell_6486 PTPN11 1
MSK67 Cell_6487 PTPN11 1
MSK67 Cell_6488 PTPN11 0
MSK67 Cell_6489 PTPN11 0
MSK67 Cell_6490 PTPN11 0
MSK67 Cell_6491 PTPN11 0
MSK67 Cell_6492 PTPN11 0
MSK67 Cell_6493 PTPN11 0
MSK67 Cell_6494 PTPN11 0
MSK67 Cell_6495 PTPN11 0
MSK67 Cell_6496 PTPN11 0
MSK67 Cell_6497 PTPN11 0
MSK67 Cell_6498 PTPN11 0
MSK67 Cell_6499 PTPN11 0
MSK67 Cell_6500 PTPN11 0
MSK67 Cell_6501 PTPN11 0
MSK67 Cell_6502 PTPN11 0
MSK67 Cell_6503 PTPN11 1
MSK67 Cell_6504 PTPN11 0
MSK67 Cell_6505 PTPN11 0
MSK67 Cell_6506 PTPN11 0
MSK67 Cell_6507 PTPN11 0
MSK67 Cell_6508 PTPN11 0
MSK67 Cell_6509 PTPN11 0
MSK67 Cell_6510 PTPN11 0
MSK67 Cell_6511 PTPN11 0
MSK67 Cell_6512 PTPN11 0
MSK67 Cell_6513 PTPN11 0
MSK67 Cell_6514 PTPN11 0
MSK67 Cell_6515 PTPN11 0
MSK67 Cell_6516 PTPN11 0
MSK67 Cell_6517 PTPN11 0
MSK67 Cell_6518 PTPN11 0
MSK67 Cell_6519 PTPN11 0
MSK67 Cell_6520 PTPN11 0
MSK67 Cell_6521 PTPN11 0
MSK67 Cell_6522 PTPN11 0
MSK67 Cell_6523 PTPN11 0
MSK67 Cell_6524 PTPN11 0
MSK67 Cell_6525 PTPN11 0
MSK67 Cell_6526 PTPN11 0
MSK67 Cell_6527 PTPN11 0
MSK67 Cell_6528 PTPN11 0
MSK67 Cell_6529 PTPN11 0
MSK67 Cell_6530 PTPN11 0
MSK67 Cell_6531 PTPN11 0
MSK67 Cell_6532 PTPN11 0
MSK67 Cell_6533 PTPN11 0
MSK67 Cell_6534 PTPN11 0
MSK67 Cell_6535 PTPN11 0
MSK67 Cell_6536 PTPN11 0
MSK67 Cell_6537 PTPN11 0
MSK67 Cell_6538 PTPN11 0
MSK67 Cell_6539 PTPN11 0
MSK67 Cell_6540 PTPN11 0
MSK67 Cell_6541 PTPN11 0
MSK67 Cell_6542 PTPN11 0
MSK67 Cell_6543 PTPN11 0
MSK67 Cell_6544 PTPN11 0
MSK67 Cell_6545 PTPN11 0
MSK67 Cell_6546 PTPN11 0
MSK67 Cell_6547 PTPN11 0
MSK67 Cell_6548 PTPN11 0
MSK67 Cell_6549 PTPN11 0
MSK67 Cell_6550 PTPN11 0
MSK67 Cell_6551 PTPN11 0
MSK67 Cell_6552 PTPN11 0
MSK67 Cell_6553 PTPN11 0
MSK67 Cell_6554 PTPN11 0
MSK67 Cell_6555 PTPN11 0
MSK67 Cell_6556 PTPN11 0
MSK67 Cell_6557 PTPN11 0
MSK67 Cell_6558 PTPN11 0
MSK67 Cell_6559 PTPN11 0
MSK67 Cell_6560 PTPN11 0
MSK67 Cell_6561 PTPN11 0
MSK67 Cell_6562 PTPN11 1
MSK67 Cell_6563 PTPN11 0
MSK67 Cell_6564 PTPN11 0
MSK67 Cell_6565 PTPN11 0
MSK67 Cell_6566 PTPN11 0
MSK67 Cell_6567 PTPN11 0
MSK67 Cell_6568 PTPN11 0
MSK67 Cell_6569 PTPN11 0
MSK67 Cell_6570 PTPN11 0
MSK67 Cell_6571 PTPN11 0
MSK67 Cell_6572 PTPN11 0
MSK67 Cell_6573 PTPN11 0
MSK67 Cell_6574 PTPN11 0
MSK67 Cell_6575 PTPN11 0
MSK67 Cell_6576 PTPN11 0
MSK67 Cell_6577 PTPN11 0
MSK67 Cell_6578 PTPN11 0
MSK67 Cell_6579 PTPN11 0
MSK67 Cell_6580 PTPN11 0
MSK67 Cell_6581 PTPN11 0
MSK67 Cell_6582 PTPN11 0
MSK67 Cell_6583 PTPN11 0
MSK67 Cell_6584 PTPN11 0
MSK67 Cell_6585 PTPN11 0
MSK67 Cell_6586 PTPN11 0
MSK67 Cell_6587 PTPN11 0
MSK67 Cell_6588 PTPN11 0
MSK67 Cell_6589 PTPN11 0
MSK67 Cell_6590 PTPN11 0
MSK67 Cell_6591 PTPN11 0
MSK67 Cell_6592 PTPN11 0
MSK67 Cell_6593 PTPN11 0
MSK67 Cell_6594 PTPN11 0
MSK67 Cell_6595 PTPN11 0
MSK67 Cell_6596 PTPN11 0
MSK67 Cell_6597 PTPN11 0
MSK67 Cell_6598 PTPN11 0
MSK67 Cell_6599 PTPN11 0
MSK67 Cell_6600 PTPN11 0
MSK67 Cell_6601 PTPN11 0
MSK67 Cell_6602 PTPN11 0
MSK67 Cell_6603 PTPN11 0
MSK67 Cell_6604 PTPN11 0
MSK67 Cell_6605 PTPN11 0
MSK67 Cell_6606 PTPN11 0
MSK67 Cell_6607 PTPN11 0
MSK67 Cell_6608 PTPN11 0
MSK67 Cell_6609 PTPN11 0
MSK67 Cell_6610 PTPN11 0
MSK67 Cell_6611 PTPN11 0
MSK67 Cell_6612 PTPN11 0
MSK67 Cell_6613 PTPN11 0
MSK67 Cell_6614 PTPN11 0
MSK67 Cell_6615 PTPN11 0
MSK67 Cell_6616 PTPN11 0
MSK67 Cell_6617 PTPN11 0
MSK67 Cell_6618 PTPN11 0
MSK67 Cell_6619 PTPN11 0
MSK67 Cell_6620 PTPN11 0
MSK67 Cell_6621 PTPN11 0
MSK67 Cell_6622 PTPN11 0
MSK67 Cell_6623 PTPN11 0
MSK67 Cell_6624 PTPN11 0
MSK67 Cell_6625 PTPN11 0
MSK67 Cell_6626 PTPN11 0
MSK67 Cell_6627 PTPN11 0
MSK67 Cell_6628 PTPN11 0
MSK67 Cell_6629 PTPN11 0
MSK67 Cell_6630 PTPN11 0
MSK67 Cell_6631 PTPN11 0
MSK67 Cell_6632 PTPN11 0
MSK67 Cell_6633 PTPN11 0
MSK67 Cell_6634 PTPN11 0
MSK67 Cell_6635 PTPN11 0
MSK67 Cell_6636 PTPN11 0
